Tool,Type,Designator,x,y,L,R,T,B,Rotation,Layer,Info
altium,slk-trk,C109,2275,1084.5,2260,2290,1084.5,1084.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C109,2340,1069.5,2340,2340,1054.5,1084.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C109,2325,1054.5,2310,2340,1054.5,1054.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C110,2325,1021.5,2310,2340,1021.5,1021.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C110,2303,1006.5,2303,2303,998.5,1014.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C110,2297,1006.5,2297,2297,998.5,1014.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C110,2275,991.5,2260,2290,991.5,991.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C110,2260,1006.5,2260,2260,991.5,1021.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C110,2275,1021.5,2260,2290,1021.5,1021.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C110,2340,1006.5,2340,2340,991.5,1021.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C110,2325,991.5,2310,2340,991.5,991.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C111,2325,927,2310,2340,927,927,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C111,2303,912,2303,2303,904,920,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C111,2297,912,2297,2297,904,920,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C111,2275,897,2260,2290,897,897,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C111,2260,912,2260,2260,897,927,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C111,2275,927,2260,2290,927,927,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C111,2340,912,2340,2340,897,927,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C111,2325,897,2310,2340,897,897,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C112,2325,832.5,2310,2340,832.5,832.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C112,2303,817.5,2303,2303,809.5,825.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C112,2297,817.5,2297,2297,809.5,825.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C112,2275,802.5,2260,2290,802.5,802.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C112,2260,817.5,2260,2260,802.5,832.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C112,2275,832.5,2260,2290,832.5,832.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C112,2340,817.5,2340,2340,802.5,832.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C112,2325,802.5,2310,2340,802.5,802.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C113,2325,769.5,2310,2340,769.5,769.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C113,2303,754.5,2303,2303,746.5,762.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C113,2297,754.5,2297,2297,746.5,762.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C113,2275,739.5,2260,2290,739.5,739.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C113,2260,754.5,2260,2260,739.5,769.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C113,2275,769.5,2260,2290,769.5,769.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C113,2340,754.5,2340,2340,739.5,769.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C113,2325,739.5,2310,2340,739.5,739.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C114,2675,1212,2660,2690,1212,1212,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C114,2697,1227,2697,2697,1219,1235,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C114,2703,1227,2703,2703,1219,1235,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C114,2725,1242,2710,2740,1242,1242,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C114,2740,1227,2740,2740,1212,1242,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C114,2725,1212,2710,2740,1212,1212,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C114,2660,1227,2660,2660,1212,1242,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C114,2675,1242,2660,2690,1242,1242,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C115,2675,1149,2660,2690,1149,1149,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C115,2697,1164,2697,2697,1156,1172,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C115,2703,1164,2703,2703,1156,1172,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C115,2725,1179,2710,2740,1179,1179,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C115,2740,1164,2740,2740,1149,1179,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C115,2725,1149,2710,2740,1149,1149,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C115,2660,1164,2660,2660,1149,1179,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C115,2675,1179,2660,2690,1179,1179,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C116,2675,1086,2660,2690,1086,1086,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C116,2697,1101,2697,2697,1093,1109,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C116,2703,1101,2703,2703,1093,1109,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C116,2725,1116,2710,2740,1116,1116,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C116,2740,1101,2740,2740,1086,1116,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C116,2725,1086,2710,2740,1086,1086,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C116,2660,1101,2660,2660,1086,1116,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C116,2675,1116,2660,2690,1116,1116,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C117,2675,991.5,2660,2690,991.5,991.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C117,2697,1006.5,2697,2697,998.5,1014.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C117,2703,1006.5,2703,2703,998.5,1014.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C117,2725,1021.5,2710,2740,1021.5,1021.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C117,2740,1006.5,2740,2740,991.5,1021.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C117,2725,991.5,2710,2740,991.5,991.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C117,2660,1006.5,2660,2660,991.5,1021.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C117,2675,1021.5,2660,2690,1021.5,1021.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C119,2675,944.25,2660,2690,944.25,944.25,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C119,2697,959.25,2697,2697,951.25,967.25,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C119,2703,959.25,2703,2703,951.25,967.25,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C119,2725,974.25,2710,2740,974.25,974.25,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C119,2740,959.25,2740,2740,944.25,974.25,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C119,2725,944.25,2710,2740,944.25,944.25,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C119,2660,959.25,2660,2660,944.25,974.25,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C119,2675,974.25,2660,2690,974.25,974.25,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C120,2675,802.5,2660,2690,802.5,802.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C120,2697,817.5,2697,2697,809.5,825.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C120,2703,817.5,2703,2703,809.5,825.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C120,2725,832.5,2710,2740,832.5,832.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C120,2740,817.5,2740,2740,802.5,832.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C120,2725,802.5,2710,2740,802.5,802.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C120,2660,817.5,2660,2660,802.5,832.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C120,2675,832.5,2660,2690,832.5,832.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C121,2675,739.5,2660,2690,739.5,739.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C121,2697,754.5,2697,2697,746.5,762.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C121,2703,754.5,2703,2703,746.5,762.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C121,2725,769.5,2710,2740,769.5,769.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C121,2740,754.5,2740,2740,739.5,769.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C121,2725,739.5,2710,2740,739.5,739.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C121,2660,754.5,2660,2660,739.5,769.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C121,2675,769.5,2660,2690,769.5,769.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C124,2525,879.75,2510,2540,879.75,879.75,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C124,2503,864.75,2503,2503,856.75,872.75,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C124,2497,864.75,2497,2497,856.75,872.75,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C124,2475,849.75,2460,2490,849.75,849.75,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C124,2460,864.75,2460,2460,849.75,879.75,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C124,2475,879.75,2460,2490,879.75,879.75,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C124,2540,864.75,2540,2540,849.75,879.75,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C124,2525,849.75,2510,2540,849.75,849.75,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C123,2475,944.25,2460,2490,944.25,944.25,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C123,2497,959.25,2497,2497,951.25,967.25,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C123,2503,959.25,2503,2503,951.25,967.25,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C123,2525,974.25,2510,2540,974.25,974.25,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C123,2540,959.25,2540,2540,944.25,974.25,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C123,2525,944.25,2510,2540,944.25,944.25,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C123,2460,959.25,2460,2460,944.25,974.25,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C123,2475,974.25,2460,2490,974.25,974.25,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R100,2525,927,2510,2540,927,927,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R100,2503,912,2503,2503,904,920,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R100,2497,912,2497,2497,904,920,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R100,2475,897,2460,2490,897,897,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R100,2460,912,2460,2460,897,927,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R100,2475,927,2460,2490,927,927,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R100,2540,912,2540,2540,897,927,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R100,2525,897,2510,2540,897,897,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R96,2725,927,2710,2740,927,927,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R96,2703,912,2703,2703,904,920,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R96,2697,912,2697,2697,904,920,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R96,2675,897,2660,2690,897,897,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R96,2660,912,2660,2660,897,927,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R96,2675,927,2660,2690,927,927,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R96,2740,912,2740,2740,897,927,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R96,2725,897,2710,2740,897,897,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R97,2525,769.5,2510,2540,769.5,769.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R97,2503,754.5,2503,2503,746.5,762.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R97,2497,754.5,2497,2497,746.5,762.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R97,2475,739.5,2460,2490,739.5,739.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R97,2460,754.5,2460,2460,739.5,769.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R97,2475,769.5,2460,2490,769.5,769.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R97,2540,754.5,2540,2540,739.5,769.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R97,2525,739.5,2510,2540,739.5,739.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R98,2525,1021.5,2510,2540,1021.5,1021.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R98,2503,1006.5,2503,2503,998.5,1014.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R98,2497,1006.5,2497,2497,998.5,1014.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R98,2475,991.5,2460,2490,991.5,991.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R98,2460,1006.5,2460,2460,991.5,1021.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R98,2475,1021.5,2460,2490,1021.5,1021.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R98,2540,1006.5,2540,2540,991.5,1021.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R98,2525,991.5,2510,2540,991.5,991.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C127,985,1675,985,985,1660,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C127,1000,1653,992,1008,1653,1653,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C127,1000,1647,992,1008,1647,1647,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C127,1015,1625,1015,1015,1610,1640,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C127,1000,1610,985,1015,1610,1610,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C127,985,1625,985,985,1610,1640,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C127,1000,1690,985,1015,1690,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C127,1015,1675,1015,1015,1660,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C128,1165,1625,1165,1165,1610,1640,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C128,1150,1647,1142,1158,1647,1647,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C128,1150,1653,1142,1158,1653,1653,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C128,1135,1675,1135,1135,1660,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C128,1150,1690,1135,1165,1690,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C128,1165,1675,1165,1165,1660,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C128,1150,1610,1135,1165,1610,1610,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C128,1135,1625,1135,1135,1610,1640,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C129,1185,1675,1185,1185,1660,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C129,1200,1653,1192,1208,1653,1653,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C129,1200,1647,1192,1208,1647,1647,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C129,1215,1625,1215,1215,1610,1640,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C129,1200,1610,1185,1215,1610,1610,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C129,1185,1625,1185,1185,1610,1640,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C129,1200,1690,1185,1215,1690,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C129,1215,1675,1215,1215,1660,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C130,1335,1675,1335,1335,1660,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C130,1350,1653,1342,1358,1653,1653,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C130,1350,1647,1342,1358,1647,1647,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C130,1365,1625,1365,1365,1610,1640,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C130,1350,1610,1335,1365,1610,1610,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C130,1335,1625,1335,1335,1610,1640,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C130,1350,1690,1335,1365,1690,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C130,1365,1675,1365,1365,1660,1690,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C125,1290,1825,1290,1290,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C125,1275,1847,1267,1283,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C125,1275,1853,1267,1283,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C125,1260,1875,1260,1260,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C125,1275,1890,1260,1290,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C125,1290,1875,1290,1290,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C125,1275,1810,1260,1290,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C125,1260,1825,1260,1260,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R101,1940,1825,1940,1940,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R101,1925,1847,1917,1933,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R101,1925,1853,1917,1933,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R101,1910,1875,1910,1910,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R101,1925,1890,1910,1940,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R101,1940,1875,1940,1940,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R101,1925,1810,1910,1940,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R101,1910,1825,1910,1910,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R102,1840,1825,1840,1840,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R102,1825,1847,1817,1833,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R102,1825,1853,1817,1833,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R102,1810,1875,1810,1810,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R102,1825,1890,1810,1840,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R102,1840,1875,1840,1840,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R102,1825,1810,1810,1840,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R102,1810,1825,1810,1810,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R103,1040,1825,1040,1040,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R103,1025,1847,1017,1033,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R103,1025,1853,1017,1033,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R103,1010,1875,1010,1010,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R103,1025,1890,1010,1040,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R103,1040,1875,1040,1040,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R103,1025,1810,1010,1040,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R103,1010,1825,1010,1010,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R104,1090,1825,1090,1090,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R104,1075,1847,1067,1083,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R104,1075,1853,1067,1083,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R104,1060,1875,1060,1060,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R104,1075,1890,1060,1090,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R104,1090,1875,1090,1090,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R104,1075,1810,1060,1090,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R104,1060,1825,1060,1060,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R105,1890,1825,1890,1890,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R105,1875,1847,1867,1883,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R105,1875,1853,1867,1883,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R105,1860,1875,1860,1860,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R105,1875,1890,1860,1890,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R105,1890,1875,1890,1890,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R105,1875,1810,1860,1890,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R105,1860,1825,1860,1860,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R106,1740,1825,1740,1740,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R106,1725,1847,1717,1733,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R106,1725,1853,1717,1733,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R106,1710,1875,1710,1710,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
